document	label
like all great films about a life you never knew existed , it offers much to absorb and even more to think about after the final frame .	1
o fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing .	1
as an actress , madonna is one helluva singer .	1
as it stands , crocodile hunter has the hurried , badly cobbled look of the 1959 godzilla , which combined scenes of a japanese monster flick with canned shots of raymond burr commenting on the monster 's path of destruction .	0
jagger , stoppard and director michael apted ... deliver a riveting and surprisingly romantic ride .	1
marvelous , merry and , yes , melancholy film .	1
a bittersweet contemporary comedy about benevolent deception , which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing .	1
a devastating indictment of unbridled greed and materalism .	0
the drama discloses almost nothing .	0
a bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass .	1
enormously entertaining for moviegoers of any age .	1
completely creatively stillborn and executed in a manner that i 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .	0
no amount of good intentions is able to overcome the triviality of the story .	0
it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out .	1
the large-format film is well suited to capture these musicians in full regalia and the incredible imax sound system lets you feel the beat down to your toes .	1
a particularly joyless , and exceedingly dull , period coming-of-age tale .	0
there 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence .	1
snoots will no doubt rally to its cause , trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers ' time with a gobbler like this .	0
is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief .	1
and if you appreciate the one-sided theme to lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest .	0
a stylish cast and some clever scripting solutions help chicago make the transition from stage to screen with considerable appeal intact .	1
metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story .	1
there 's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title .	0
both damning and damned compelling .	1
much of it is funny , but there are also some startling , surrealistic moments ...	1
sits uneasily as a horror picture ... but finds surprising depth in its look at the binds of a small family .	1
the movie itself is far from disappointing , offering an original take on courtroom movies , a few nifty twists that are so crucial to the genre and another first-rate performance by top-billed star bruce willis .	1
the hypnotic imagery and fragmentary tale explore the connections between place and personal identity .	1
memorable for a peculiar malaise that renders its tension flaccid and , by extension , its surprises limp and its resolutions ritual .	0
the voices are fine as well .	1
it 's also , clearly , great fun .	1
adams , with four scriptwriters , takes care with the characters , who are so believable that you feel what they feel .	1
the movie is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i ca n't remember a single name responsible for it .	0
this is an interesting movie ! ''	1
, is a temporal inquiry that shoulders its philosophical burden lightly .	1
it almost plays like solaris , but with guns and jokes .	1
festers in just such a dungpile that you 'd swear you were watching monkeys flinging their feces at you .	0
it 's a barely tolerable slog over well-trod ground .	0
a supernatural mystery that does n't know whether it wants to be a suspenseful horror movie or a weepy melodrama .	0
if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish .	0
allegiance to chekhov , which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard , is a particularly vexing handicap .	0
gee , a second assassin shot kennedy ?	0
both deserve better .	0
returning director rob minkoff ... and screenwriter bruce joel rubin ... have done a fine job of updating white 's dry wit to a new age .	1
it 's sweet , funny , charming , and completely delightful .	1
instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick .	0
skip work to see it at the first opportunity .	1
sure , it 's contrived and predictable , but its performances are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be .	1
we assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low .	0
imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno .	0
too timid to bring a sense of closure to an ugly chapter of the twentieth century .	0
at 78 minutes it just zings along with vibrance and warmth .	1
cassavetes thinks he 's making dog day afternoon with a cause , but all he 's done is to reduce everything he touches to a shrill , didactic cartoon .	0
to be influenced chiefly by humanity 's greatest shame , reality shows -- reality shows for god 's sake !	0
if you want a movie time trip , the 1960 version is a far smoother ride .	0
is n't quite the equal of woo 's best earlier work , but it 's easily his finest american film ... comes close to recapturing the brilliance of his hong kong films .	1
if you 're looking for a story , do n't bother .	0
and , thanks to the presence of ` the king , ' it also rocks .	1
the movie is ... very funny as you peek at it through the fingers in front of your eyes .	1
for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one .	0
on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt .	1
while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .	1
holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks .	1
refreshing .	1
it 's not like having a real film of nijinsky , but at least it 's better than that eponymous 1980 biopic that used soap in the places where the mysteries lingered .	1
exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable .	0
an effortlessly accomplished and richly resonant work .	1
plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision .	1
a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .	1
sheridan is painfully bad , a fourth-rate jim carrey who does n't understand the difference between dumb fun and just plain dumb .	0
renner carries much of the film with a creepy and dead-on performance .	1
it 's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart .	1
it 's a quirky , off-beat project .	1
proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprise than yesterday 's weather report .	0
no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised .	0
in a summer of clones , harvard man is something rare and riveting : a wild ride that relies on more than special effects .	1
nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting .	0
greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders .	1
makes one thing abundantly clear .	1
a film with a great premise but only a great premise .	1
this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn .	1
an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street .	1
each scene drags , underscoring the obvious , and sentiment is slathered on top .	0
a sentimental hybrid that could benefit from the spice of specificity .	1
fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .	0
but watching huppert , a great actress tearing into a landmark role , is riveting .	1
the film might have been more satisfying if it had , in fact , been fleshed out a little more instead of going for easy smiles .	0
one of those movies that make us pause and think of what we have given up to acquire the fast-paced contemporary society .	1
as blunt as it is in depicting child abuse , el bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance .	1
while the story 's undeniably hard to follow , iwai 's gorgeous visuals seduce .	1
an uncomfortable movie , suffocating and sometimes almost senseless , the grey zone does have a center , though a morbid one .	0
the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst .	1
its inescapable absurdities are tantamount to insulting the intelligence of anyone who has n't been living under a rock -lrb- since sept. 11 -rrb- .	0
manages to delight without much of a story .	1
shot largely in small rooms , the film has a gentle , unforced intimacy that never becomes claustrophobic .	1
i wish it would have just gone more over-the-top instead of trying to have it both ways .	0
a visual spectacle full of stunning images and effects .	1
it 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .	0
everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids .	1
-lrb- a -rrb- hollywood sheen bedevils the film from the very beginning ... -lrb- but -rrb- lohman 's moist , deeply emotional eyes shine through this bogus veneer ...	1
we know the plot 's a little crazy , but it held my interest from start to finish .	1
a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia 's film history .	1
do n't let your festive spirit go this far .	0
the principals in this cast are all fine , but bishop and stevenson are standouts .	1
the subject of swinging still seems ripe for a documentary -- just not this one .	0
not only does leblanc make one spectacularly ugly-looking broad , but he appears miserable throughout as he swaggers through his scenes .	0
it 's a glorified sitcom , and a long , unfunny one at that .	0
the cast is spot on and the mood is laid back .	1
possibly the most irresponsible picture ever released by a major film studio .	0
even by the intentionally low standards of frat-boy humor , sorority boys is a bowser .	0
a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics are n't likely to enter the theater .	1
director uwe boll and the actors provide scant reason to care in this crude '70s throwback .	0
the sinister inspiration that fuelled devito 's early work is confused in death to smoochy into something both ugly and mindless .	0
films about loss , grief and recovery are pretty valuable these days .	1
the script is a tired one , with few moments of joy rising above the stale material .	0
none of this is half as moving as the filmmakers seem to think .	0
this charming but slight tale has warmth , wit and interesting characters compassionately portrayed .	1
the byplay and bickering between the now spy-savvy siblings , carmen -lrb- vega -rrb- and juni -lrb- sabara -rrb- cortez , anchor the film in a very real and amusing give-and-take .	1
it 's dumb , but more importantly , it 's just not scary .	0
talkiness is n't necessarily bad , but the dialogue frequently misses the mark .	0
an effectively creepy , fear-inducing -lrb- not fear-reducing -rrb- film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it .	1
the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups .	1
for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions .	1
he 's the scariest guy you 'll see all summer .	1
the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing .	1
the film tunes into a grief that could lead a man across centuries .	1
feels at times like a giant commercial for universal studios , where much of the action takes place .	0
like leafing through an album of photos accompanied by the sketchiest of captions .	0
if this is the resurrection of the halloween franchise , it would have been better off dead .	0
like a comedian who starts off promisingly but then proceeds to flop , comedian runs out of steam after a half hour .	0
it 's slow -- very , very slow .	0
the movie 's quiet affirmation of neighborhood values gives it an honest , lived-in glow .	1
when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we 'd live in if argento 's hollywood counterparts ... had this much imagination and nerve .	1
it 's just that it 's so not-at-all-good .	0
if not a home run , then at least a solid base hit .	1
it 's a charming and often affecting journey .	1
campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .	1
functions as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing .	1
this often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal .	1
absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way .	0
the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film .	0
combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video .	0
davis has filled out his cast with appealing fresh faces .	1
the film runs on a little longer than it needs to -- muccino either does n't notice when his story ends or just ca n't tear himself away from the characters -- but it 's smooth and professional .	0
the characters , cast in impossibly contrived situations , are totally estranged from reality .	0
davis ... gets vivid performances from her cast and pulls off some deft ally mcbeal-style fantasy sequences .	1
often gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .	1
an intimate , good-humored ethnic comedy like numerous others but cuts deeper than expected .	1
what starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points .	0
a free-for-all of half-baked thoughts , clumsily used visual tricks and self-indulgent actor moments .	0
it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .	1
a distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze .	0
spectacular in every sense of the word , even if you don ' t know an orc from a uruk-hai .	1
the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .	1
an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .	0
this is dicaprio 's best performance in anything ever , and easily the most watchable film of the year .	1
while maintaining the appearance of clinical objectivity , this sad , occasionally horrifying but often inspiring film is among wiseman 's warmest .	1
this low-rent -- and even lower-wit -- rip-off of the farrelly brothers ' oeuvre gets way too mushy -- and in a relatively short amount of time .	0
it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks .	0
the ring never lets you off the hook .	1
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .	1
according to the script , grant and bullock 's characters are made for each other .	1
the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style .	0
to honestly address the flaws inherent in how medical aid is made available to american workers , a more balanced or fair portrayal of both sides will be needed .	0
my big fat greek wedding is not only the best date movie of the year , it 's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss .	1
a major waste ... generic .	0
a very average science fiction film .	0
it 's a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn .	1
proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness .	0
the performances are so overstated , the effect comes off as self-parody .	0
it 's best to avoid imprisonment with the dull , nerdy folks that inhabit cherish .	0
in the name of an allegedly inspiring and easily marketable flick , the emperor 's club turns a blind eye to the very history it pretends to teach .	0
it 's fascinating to see how bettany and mcdowell play off each other .	1
often demented in a good way , but it is an uneven film for the most part .	0
weirdly , broomfield has compelling new material but he does n't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .	0
after watching it , you can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history .	1
we get some truly unique character studies and a cross-section of americana that hollywood could n't possibly fictionalize and be believed .	1
it looks like an action movie , but it 's so poorly made , on all levels , that it does n't even qualify as a spoof of such .	0
jones has delivered a solidly entertaining and moving family drama .	1
the hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .	0
what redeems the film is the cast , particularly the ya-yas themselves .	1
never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving .	1
while not all transitions to adulthood are so fraught , there 's much truth and no small amount of poetry in girls ca n't swim .	1
no cliche escapes the perfervid treatment of gang warfare called ces wild .	0
majidi gets uniformly engaging performances from his largely amateur cast .	1
an afterschool special without the courage of its convictions .	0
drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power .	1
as chilling and fascinating as philippe mora 's modern hitler-study , snide and prejudice .	1
imamura has said that warm water under a red bridge is a poem to the enduring strengths of women .	1
a remarkably alluring film set in the constrictive eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .	1
cho 's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audience .	1
... is an arthritic attempt at directing by callie khouri .	0
it 's definitely a step in the right direction .	1
you emerge dazed , confused as to whether you 've seen pornography or documentary .	0
a high-minded snoozer .	0
the charms of the lead performances allow us to forget most of the film 's problems .	1
it 's endearing to hear madame d. refer to her husband as ` jackie ' -- and he does make for excellent company , not least as a self-conscious performer .	1
too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger , more complicated story , one that never materializes .	0
the jabs it employs are short , carefully placed and dead-center .	1
the movie is hardly a masterpiece , but it does mark ms. bullock 's best work in some time .	1
an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century .	1
morton is , as usual , brilliant .	1
it 's hard not to feel you 've just watched a feature-length video game with some really heavy back story .	0
really does feel like a short stretched out to feature length .	0
under-rehearsed and lifeless	0
you try to guess the order in which the kids in the house will be gored .	0
one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece .	1
the script is n't very good ; not even someone as gifted as hoffman -lrb- the actor -rrb- can make it work .	0
it 's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience .	0
john mctiernan 's botched remake may be subtler than norman jewison 's 1975 ultraviolent futuristic corporate-sports saga .	0
provide -lrb- s -rrb- nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue .	1
call me a wimp , but i cried , not once , but three times in this animated sweet film .	1
a tired , unnecessary retread ... a stale copy of a picture that was n't all that great to begin with .	0
benefits from a strong performance from zhao , but it 's dong jie 's face you remember at the end .	1
essentially a collection of bits -- and they 're all naughty .	1
debut effort by `` project greenlight '' winner is sappy and amateurish .	0
though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of brown 's life .	1
bears is even worse than i imagined a movie ever could be .	0
the amazing film work is so convincing that by movies ' end you 'll swear you are wet in some places and feel sand creeping in others .	1
other than a mildly engaging central romance , hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst .	0
denzel washington 's efforts are sunk by all the sanctimony .	0
thanks to the château 's balance of whimsicality , narrative discipline and serious improvisation , almost every relationship and personality in the film yields surprises .	1
the film 's maudlin focus on the young woman 's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .	0
... stumbles over every cheap trick in the book trying to make the outrage come even easier .	0
bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly .	0
these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation .	0
eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some excellent work .	1
scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf .	1
rumor , a muddled drama about coming to terms with death , feels impersonal , almost generic .	0
terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english , it 's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers .	1
see clockstoppers if you have nothing better to do with 94 minutes .	0
pacino and williams seem to keep upping the ante on each other , just as their characters do in the film .	1
directors brett morgen and nanette burstein have put together a bold biographical fantasia .	1
they 're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid .	0
i complain all the time about seeing the same ideas repeated in films over and over again , but the bourne identity proves that a fresh take is always possible .	1
a didactic and dull documentary glorifying software anarchy .	0
a good thriller .	1
a full experience , a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence .	1
suffers from a flat script and a low budget .	0
it is bad , but certainly not without merit as entertainment .	0
with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .	0
in the end , the movie bogs down in insignificance , saying nothing about kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .	0
that storytelling has value can not be denied .	1
the tug-of-war at the core of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes .	0
it 's neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy , but it has its moments .	1
it 's the sweet cinderella story that `` pretty woman '' wanted to be .	1
a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .	0
every joke is repeated at least four times .	0
it 's a scorcher .	1
the premise of `` abandon '' holds promise , ... but its delivery is a complete mess .	0
fans of nijinsky will savor every minute of cox 's work .	1
the film jolts the laughs from the audience -- as if by cattle prod .	1
how many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?	0
i 've never seen -lrb- a remake -rrb- do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ...	0
the film takes too long getting to the good stuff , then takes too long figuring out what to do next .	0
hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people .	1
glazed with a tawdry b-movie scum .	0
interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real-time roots .	0
conceptually brilliant ... plays like a living-room war of the worlds , gaining most of its unsettling force from the suggested and the unknown .	1
... -lrb- like -rrb- channel surfing between the discovery channel and a late-night made-for-cable action movie .	0
a party-hearty teen flick that scalds like acid .	0
your children will be occupied for 72 minutes .	1
on the surface a silly comedy , scotland , pa would be forgettable if it were n't such a clever adaptation of the bard 's tragic play .	1
fortunately , elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .	1
the spark of special anime magic here is unmistakable and hard to resist .	1
theological matters aside , the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues .	0
they just do n't work in concert .	0
too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization .	0
alas , it 's neither .	0
his characters are engaging , intimate and the dialogue is realistic and greatly moving .	1
reminiscent of alfred hitchcock 's thrillers , most of the scary parts in ` signs ' occur while waiting for things to happen .	1
norton is magnetic as graham .	1
no big whoop , nothing new to see , zero thrills , too many flashbacks and a choppy ending make for a bad film .	0
confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .	0
the title trapped turns out to be a pretty fair description of how you feel while you 're watching this ultra-manipulative thriller .	0
a moving essay about the specter of death , especially suicide .	1
-lrb- shyamalan -rrb- turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count .	1
it 's never a good sign when a film 's star spends the entirety of the film in a coma .	0
a bland , obnoxious 88-minute infomercial for universal studios and its ancillary products . . .	0
-- but certainly hard to hate .	1
lazily and glumly settles into a most traditional , reserved kind of filmmaking .	0
why ?	0
disgusting .	0
frenetic but not really funny .	0
you can feel the heat that ignites this gripping tale , and the humor and humanity that root it in feeling .	1
the film 's thoroughly recycled plot and tiresome jokes ... drag the movie down .	0
cho 's fans are sure to be entertained ; it 's only fair in the interest of full disclosure to say that -- on the basis of this film alone -- i 'm not one of them .	0
there may have been a good film in `` trouble every day , '' but it is not what is on the screen .	0
but like bruce springsteen 's gone-to-pot asbury park , new jersey , this sad-sack waste of a movie is a city of ruins .	0
... a true delight .	1
frankly , it 's kind of insulting , both to men and women .	0
the genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .	1
a film really has to be exceptional to justify a three hour running time , and this is n't .	0
i love the way that it took chances and really asks you to take these great leaps of faith and pays off .	1
every individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will take away is the sense that peace is possible .	1
lee jeong-hyang tells it so lovingly and films it so beautifully that i could n't help being captivated by it .	1
but there 's plenty to offend everyone ...	0
you 'll forget about it by monday , though , and if they 're old enough to have developed some taste , so will your kids .	0
every once in a while , a movie will come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy	1
reggio and glass put on an intoxicating show .	1
rarely has leukemia looked so shimmering and benign .	0
writer\/director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable .	1
for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped .	0
clever and unflinching in its comic barbs , slap her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up .	1
captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper .	1
` god help us , but capra and cooper are rolling over in their graves . '	0
a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters .	1
stealing harvard does n't care about cleverness , wit or any other kind of intelligent humor .	0
consistently clever and suspenseful .	1
there 's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream .	0
it 's a terrible movie in every regard , and utterly painful to watch .	0
this is a movie that starts out like heathers , then becomes bring it on , then becomes unwatchable .	0
it 's a setup so easy it borders on facile , but keeping the film from cheap-shot mediocrity is its crack cast .	1
the most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from portugal .	1
a mediocre exercise in target demographics , unaware that it 's the butt of its own joke .	0
it 's so crammed with scenes and vistas and pretty moments that it 's left a few crucial things out , like character development and coherence .	0
exhilarating but blatantly biased .	1
it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense .	0
plays like a glossy melodrama that occasionally verges on camp .	0
lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it 's compelling .	0
a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight .	1
feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life .	1
one of the most genuinely sweet films to come along in quite some time .	1
the fetid underbelly of fame has never looked uglier .	0
it 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .	1
what does n't this film have that an impressionable kid could n't stand to hear ?	1
one of those movies where you walk out of the theater not feeling cheated exactly , but feeling pandered to , which , in the end , might be all the more infuriating .	0
a graceless , witless attempt at mating some like it hot with the wwii espionage thriller .	0
a miniscule little bleep on the film radar , but one that many more people should check out	1
dramatically lackluster .	0
your 20th outing shows off a lot of stamina and vitality , and get this , madonna 's cameo does n't suck !	1
the film 's gamble to occasionally break up the live-action scenes with animated sequences pays off , as does its sensitive handling of some delicate subject matter .	1
brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .	1
a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work .	1
it 's not too fast and not too slow .	1
sadly , as blood work proves , that was a long , long time ago .	0
i 'm guessing the director is a magician .	1
the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books .	0
this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms .	0
like the tuck family themselves , this movie just goes on and on and on and on	0
how can such a cold movie claim to express warmth and longing ?	0
the film has a terrific look and salma hayek has a feel for the character at all stages of her life .	1
the trick when watching godard is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them .	1
it 's a beautiful madness .	1
it 's impossible to indulge the fanciful daydreams of janice beard -lrb- eileen walsh -rrb- when her real-life persona is so charmless and vacant .	0
instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life .	1
michael moore 's latest documentary about america 's thirst for violence is his best film yet ...	1
nair just does n't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy .	0
alternately frustrating and rewarding .	1
a fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries .	1
the movie is ingenious fun .	1
is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ?	0
literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .	1
topics that could make a sailor blush - but lots of laughs .	1
if you can swallow its absurdities and crudities lagaan really is enormously good fun .	1
led by griffin 's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the material .	1
like life on the island , the movie grows boring despite the scenery .	0
this is a gorgeous film - vivid with color , music and life .	1
great dragons !	1
there 's an energy to y tu mamá también .	1
instead , it 'll only put you to sleep .	0
a feeble tootsie knockoff .	0
producer john penotti surveyed high school students ... and came back with the astonishing revelation that `` they wanted to see something that did n't talk down to them . ''	1
a treat for its depiction on not giving up on dreams when you 're a struggling nobody .	1
every sequel you skip will be two hours gained .	0
but it 's hardly a necessary enterprise .	0
the film often achieves a mesmerizing poetry .	1
lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .	1
it 's a boring movie about a boring man , made watchable by a bravura performance from a consummate actor incapable of being boring .	1
i found it slow , drab , and bordering on melodramatic .	0
transforms one of -lrb- shakespeare 's -rrb- deepest tragedies into a smart new comedy .	1
the movie is a lumbering load of hokum but ... it 's at least watchable .	0
the satire is unfocused , while the story goes nowhere .	0
a genuine mind-bender .	1
it 's not the least of afghan tragedies that this noble warlord would be consigned to the dustbin of history .	0
... tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i do n't know what she 's doing in here ...	0
as pure over-the-top trash , any john waters movie has it beat by a country mile .	0
it 's a visual rorschach test and i must have failed .	0
a work of extraordinary journalism , but it is also a work of deft and subtle poetry .	1
proves a servicable world war ii drama that ca n't totally hide its contrivances , but it at least calls attention to a problem hollywood too long has ignored .	1
