document	label
this is one of the nicest phones nokia has made .	1
now this router is not the cheapest on the market .	0
it is the most bang-for-the-buck out there .	1
"but at the same time , it takes wonderful pictures very easily in "" auto "" mode , so that even an average joe like me can use it ! ."	1
the price / performance looked just right .	1
no vibration ! .	1
the g3 has most if not all of the features that you would want from a semi-pro / pro slr with a good range of manual options for those who know something about photography .	1
"sometimes the pictures are on the dark side , but i 'm able to fix that using the photoshop 6 . 0 "" adjust levels "" function . . . not sure how a person would do that without photoshop , though ."	0
the instructions would benefit from some improvement and it would help if the rp ms of the speed settings were mentioned .	0
1 . record around 1 hour of video with phillips camcorder pro .	1
my two main requirements were longer battery life and lower price : i found both .	1
the router works fine for both wired and wireless .	1
the wrt54g plus the hga7t is a perfect solution if you need wireless coverage in a wider area or for a hard-walled house as was my case .	1
you can also slow a song down & speed it up , which is cool too .	1
sometimes a suite is not a good deal and all you get is a bundle of headaches .	0
the ! . sound quality is great .	1
there isn 't much features on the ipod at all , except games .	0
it offers way more features than i need but the ones i use work well .	1
all in all , the diaper champ serves its purpose , but it does not live up to its good reviews .	0
the height adjustment knob is a bit flimsy , but it works well and provides good accuracy .	1
with the right firmware , drag and drop to and from the player like any other jump drive .	1
in conclusion , this player is beautiful .	1
the bass is deep and the treble is clear .	1
i tried called apex cu st service , no help .	0
the only thing missing is an option to adjust the balance .	0
of course , i was hesitant given the price , but i 've been extremely impressed since receiving it , and bought a second one as a christmas present for my parents .	1
pick your favorite color and buy it .	1
i got this camera about a month ago and i can 't put it down .	1
after years with that carrier 's expensive plans and horrible customer service , portability seemed heaven-sent .	0
the locations of various buttons on one side or the other is somewhat illogical	0
i like the speed control .	1
it has the odd side effect of the buttons only partially working ? .	0
3 ) 4x zoom is nice	1
it would work fine for a while then as the motor warmed up it would die .	0
"i thought given all the "" 10 "" reviews about this camera that i would buy it in spite of being a bit pricey ."	0
the ringtones are beautiful , the screen is super high quality .	1
even though i never ventured into the cloth land , i was very impressed by how well this works at keeping diapers and their accompanying odor in the pail and out of our life ! .	1
i am giving a zero star to symantec for this version ! .	0
they have a good concept here , and i normally expect a lot better quality from creative , so maybe they will do better with the next gen version , but for now i say buyer beware .	0
i have read the installation instructions for both nis 2004 and navy 2004 prior to installation , but still ended up with the same result . . . junk software .	0
i still need to read up on some of the security settings , etc to fully understand all that 's up there , but bottom-line is that the installation was like night and day compared to the speed boost router .	1
you can move the focus range to almost anywhere in the scene with the push of a button , and it has an on-screen manual focus mode that would be really helpful if shooting a scene that is tough to automatically focus .	1
white earbuds ( i replaced those with some shire headphones , big difference ) , a case , a stand , a clip ( which doesn 't really work ) , and a nice little zen micro bag .	1
once a depth is locked , it will jump off a little while working .	0
"the software interface supplied was very easy to use but i went ahead and got red chair 's "" notmad "" software because of some advanced features i wanted ."	1
there is little meaningful difference between the two versions aside from the tedious activation process , and the product is currently rather buggy and has problems running unless cleanly installed on a formatted drive .	0
so , don 't buy this or upgrade .	0
i 'm giving it 1 star because as compared to other nokia phones , its a 1 , compared to other blunders by other companies ( such a samsung and motorola ) it might be good . . . . but if you 're getting a nokia , don 't get this one .	0
i am now staring at an array of stuff including zen micro player , stereo earbud headphones , a rechargeable lithium-ion battery , an ac/dc power adapter , a usb 2 . 0 cable , a belt-clip , a stand , a stylish cloth pouch , an installation cd , a quick-start guide , and creative mediasource software .	1
transferring files couldn 't be easier thanks to the included software bundle .	1
i still like it a lot and am not changing it for another , but it is sort of stinky .	0
i can keep one hand on my baby and dump the diaper at the same time , it is that simple .	1
i must say , this one is quite slow to open an application .	0
with the automatic settings , i really have n 't taken a bad picture yet .	1
3 . bags are easy to change .	1
i would recommend this camera unequivocally ! .	1
limitations : - not a lot of original accessories like the ipod .	0
the player looked good right out of the box , offering lots of features and good styling .	1
has the click wheel and the ability to scan through thousands of songs and organizes them great .	1
i purchased this camera before it went on sale , and while i wouldn 't have minded keeping the extra $$$ , it was definitely worth it .	1
with the ipod , you can also store documents and contact files ( from programs such as microsoft outlook ) when it 's connected to your pc as an external hard drive .	1
i replaced it with a router raiser and it works much better .	0
at first i had a problem with some smell , then i realized if you flip the lid back and always keep the same side facing in - then there is no smell at all ! .	1
however , the main problem that i think is the with the sound quality .	0
i 've had no problems w/ this phone .	1
"the canon g3 gives tons of control for photo buffs but still has an "" auto "" mode that makes it very easy for the novice to use ."	1
"big lcd screen - at least for me , 2 "" is enough"	1
utility its got a huge list of features including an fm recorder a calender and contacts list .	1
also , the carrying case that came with mine covers up the display , so even though the side controls are reachable , i have to open it up to see the display .	0
i 'm extremely glad i bought this camera .	1
the same 4mp chip from the 4500 camera , plus a 3x zoom with the ability to expand upon that with extenders , great closeup mode , long lasting rechargable battery , etc etc .	1
it is small , unlike my canon slr , so it easily fits in my pocket .	1
there are really easy directions for setup and fiddling around with the picture , zoom etc .	1
i found it intuitive to use ( i did n 't read any documentation for it and was using it successfully within a few minutes ) .	1
i would highly recommend that you do this if you want to learn something , but if you are not interested in learning this stuff and just want a working wireless router , just get the wrt54g .	1
"who wants to go through the hassles of loading software onto a "" foreign "" computer just to move over some simple ( * . txt ) files ? ."	0
"the "" scene "" mode works well for the remainder of shots that are not going to be in a "" regular "" setting ."	1
it beats apple on the storage space , it beats apple on the removable battery ( and batter life ) , and i personally like its interface more than the ipod scroll wheel .	1
i 've played around with the equalizer settings and am satisfied at the range of choices i have there too .	1
hate to wait between shots	1
so far the software for the pc works easily .	1
-user 's guide doesn 't cover a lot of important info that is covered on their website .	0
where close to 12 hours but at least it is replaceable ( and they included a second one free ) .	0
it 's easy to use , and yet very feature rich .	1
the inside pics , can be a bit challenging , but when you can instantly delete pics you dont like , that are not focused perfectly , or need lighting adjustments , make this camera very simple and effective .	0
the screen may be a little smaller , but it is very readable and does n 't come in the overused blue .	0
i am an it professional and have used norton for years , but this product is a complete and utter dud .	0
it is so small that i am able to keep it in my pocket , and i don 't have to fear that it will get ruined in my pocket because it is so durable .	1
only slight negatives i 've had so far is that i haven 't been able to get it to accept any of my wav files yet .	0
and it is very easy to clean .	1
long live apple , long live macs , and long live the ipod ! .	1
this process can be very annoying and unsafe when you are driving a stick shift on the highway .	0
1 . the ability to selectively switch to raw format during record review gives you incredible more post-processing flexibility .	1
the wood can be pushed thru fast or slow with little bog .	1
this is not an enterprise piece of hardware that you will find in an office or corporate environment .	0
i love this pail ! .	1
moving on to sound department . . . it delivers ! .	1
if you don 't mind all the buttons being touch sensitive , i 'd re comment buying it to try out , and also buy an extra 2 year warranty for it ( there are some offered here , for about $15 dollars i think ) .	1
this one is particularly bothersome : allegedly one can use the zen micro as a portable drive to store and transport data from one computer to another .	0
8 . perhaps inspired by the canon 's factory white-correction settings ( which were found lacking and had to be altered by a user before the white edges from buildings etc could be cleaned out ) , the g3 has much sharper white offsets .	1
the screen is quite big ( between all hand phone ) , but the just about 65000 color .	1
the battery is removable .	1
"seems the "" program scan "" feature did not find the exe file for outlook ! ."	0
the 2600 had false silver plate instead of play display .	0
longer battery life , greater accessibility to online music services , and pc compatibility are the sensibilities .	1
creative labs customer support website is useless .	0
both are very easy to learn & use , and intuitive enough for even a novice .	1
canon have packed a lot in here and the options and controls are easy to use and logically laid out .	1
have a great and easy to use bundled software	1
what the hell is wrong with this thing .	0
the canon is very small , definitely pocket size , but still easy to hold firmly .	1
a lot of people are having problems with the firmware update required to use the player for napster to go . . the firmware is beta and they are are a lot of bugs in it .	0
tough as nails .	1
the included headphones suck , so get your own .	0
now that i own it , however , i can 't imagine being without it ! .	1
getting the program to install properly has been a living hell experience .	0
i 'm amazed at the photo quality -- prints are indistinguishable from 35mm prints .	1
operating its many features is easy and often obvious - i 'm no annie levitt's , but i was able to figure out most of its abilities just messing around with it at a camera store .	1
my biggest complaint is the battery life or lack there of .	0
the other controls are all very easy to use .	1
ooh , and i dropped it and it still works fine : this little camera has so many features i have n 't even gotten to all of them yet .	1
since zen does not have an external antenna it has some problems catching weak signals but it works .	0
5 ) this apex model 2600 will not work with my universal remote control .	0
overall an excellent phone .	1
but , i am quite unhappy with nokia at the moment .	0
great features . . .	1
when i took outdoor photos with plenty of light and the objects were n 't moving , the photos were awesome .	1
i have over 2000 files in my playlist at the moment and the random does a nice job mixing it up .	1
glad to see the ed . revised the previous statements regarding image quality .	1
t-mobile is trying very hard , and again -- they do have pretty good csr 's .	1
i 'm not overly fond of green but when i used this hitachi m12v it turns out that now i 'm very fond of it .	1
my main complaints are that it should be deeper or wider as it doesn 't even fit a smaller sized garbage bag .	0
upon opening the box i was confronted with this small cute little mp3 player .	1
. lens cap is a really annoying	0
also , the fit and finish could be better although this doesn 't detract from performance .	0
i 've had a lot of cameras , but this one is actually being used , and not stored in a desk : it 's all ways in my shiest pocket .	1
update i knew that i loved the champ , and using the diaper genie at a friend 's house really reinforced that ! .	1
it wo n 't play 80 % of my movies , which are all store bough ten .	0
the instructions that come with it do n 't explain how to make things simple .	0
this is by far the finest camera in its price and category i have ever used .	1
i did notice if you turn the phone on and off the os takes a bit to load up and initially the menus are slower but once the phone has been on and booted up the menus are reasonably quicker .	1
i took it to my father 's house to play a tom jones concert dvd and he loved the player so much i gave it to him .	1
the problems i had installing norton extended way beyond what symantec should reasonably expect the public to deal with .	0
when the screen stops working , you 're out of luck ! .	0
additionally , it has more fun stuff like more tones , wallpapers , screen saver , stop clock , alarm , java applications ( chess , currency converter etc . )	1
the first night i got this phone i put it next to me when i went to bed just to listen to my favorite music station and the handset itself doesnt weight anything its too light and feel so comfy with it .	1
second , the setup cd actually worked perfectly .	1
best of all the wmas ( i have a lot of them ) sound great .	1
* scroll button more cumbersome than on earlier models .	0
long reboots due to norton taking forever to boot .	0
versatile and stylish .	1
all of this said [as it 's on it 's way back to amazon] , the one song it did include provided far better sound than the ipod .	1
the battery has a long life .	1
one little minor flaw with this camera is that the lens is visible in the viewfinder , but does not detract from the image at all .	0
not only is it the perfect size ( not too small , not too large ) , it also has all the features a high-tech phone user would want .	1
this phone is good with a huge array of features built into it .	1
- radio quality : weak reception	0
the diaper champ is the best we found ! .	1
while they all seem to have their own positives and negatives , i picked the zen micro over the ipod mini , because i am not an apple person , never has been - i wanted something that is fully compatible with windows media player .	1
"the possibilities with auto , manual , and the very helpful "" scene "" mode , which offers 11 optimized situational settings like portrait , landscape , beach / snow , sunset etc . , are endless ."	1
yes , i recommend it over the competition .	1
battery life , the drawback to most digital cameras , to quote k . reeves .	1
second , it is incredibly easy to use .	1
*the ipod is overly sensitive to just about everything and gets scratched easily .	0
less than a cheap cordless drill or a laminate trimmer .	1
the player 's software is very easy to use and very good .	1
the device looks very cool , i think ( exactly as the photos promise ) , it 's comfortable and lightweight in my jacket pocket , and the interface and controls are easy enough to navigate after a bit of practice .	1
however , if there was one thing i liked about the creative , it would be the car adapter .	1
you have to purchase that separately for some outrageous cost .	0
if you love your cell phone games or changing your ring tones everyday , nokia beats everyone else .	1
the small size is perfect for my little hands , but may perhaps be uncomfortable or awkward for a bigger person .	1
i have been very impressed with my purchase of the sd500 i bought it at the beginning of the month as the ultimate pocket camera and have shot 300 images so far with it .	1
the headphones are not very comfortable , but most people have a certain style they like so just go buy new ones or keep the ones you have .	0
i bought this phone for my trip to south africa and it worked almost perfectly .	1
5 ) bluetooth wireless technology , so that i can transfer data to and from my computer without messing with any cables .	1
the g3 has a different type of battery charging system from the smaller canon cameras : the battery needs to be charged while in the camera , but the charging system also enables you to use the camera while plugged in without running down the battery .	1
i have had the nomad jukebox for about three weeks now , and i am very happy with it .	1
4 . the zen * stores * data files , but does not allow a folder structure nor does it allow documents to be opened or programs to be launched from its disk ( they must be copied to another hard drive to be launched ) .	0
last , i find the price a bit expensive for a product such as this .	0
its size makes holding it steady for long a bit of a challenge ( not enough camera body to grip with more than your finger tips ) .	0
yes there is a corner lens barrel distortion ( i do n 't like it too but no harm done since i always use the cam ea lcd screen to see exactly what i 'm going to get ) in the viewfinder when you do n 't zoom ( when you zoom the lens distortion goes away ) , canon knows this and engineered it that way to minimize the parallax phenomenon ; . that is what lamest exactly ot the picture .	0
the sound quality is excellent ( and i 'm fussy with that stuff ) , the unit looks cool , screen is bright and easy to read , and the replaceable battery means a major advantage over the ipod ( besides the price , but everyone knows that ) .	1
this holds alot and does not take up alot of space .	1
this camera was affordable , very easy to learn , and produces spectacular images .	1
very small .	1
the extra gb of hard rive space , remove able battery and fm tuner , as well as the fact that i was previously a satisfied owner of the nomad ii put it over the top for me .	1
it doesn 't bog down under load .	1
) creative , inc . the maker includes the barest of the bare minimum in the box , then through gross profiteering nickles and dimes you on every single accessory at extraordinarily inflated prices .	0
when i saw a high gain ( low price ) antenna was available to the wrt54g router , i thought i 'd happily give up some ( practically unattainable anyway , since you 've got to be in spitting distance from the router ) speed in favor of wider coverage .	1
my only gripe about the hardware is the buttons .	0
i 've attempted to connect this unit to several different tvs , using a multitude of connection methods , and i still can 't get a video signal from the machine .	0
the one i purchased for a friend as a gift will not read any dvd disc .	0
this one is really great .	1
i was worried that 4 megapixel photos would download more slowly , but there 's no difference in working with the files .	1
this model does have the traditional key arrangement , it 's just that they are really close to one another , and have unconventional shapes , so it takes a big getting used to for someone like me with big hands .	0
i am extremely satisfied with this camera .	1
it 's still alive , still kicking , and still playing .	1
i did n 't think i would find this quality and ease of use for under $ 1500 - i 'm thrilled with my purchase ! .	1
i researched and researched between getting the canon s20 or the canon s100 , and of course i got the latter ! .	1
i think , apex is the best dvd player you can get for the price .	1
i was worried about what the sound quality would be like , but that seems to be just as good as the actual cd sound .	1
you can 't change the battery , so i don 't know what i 'm going to do in a year or so .	0
the auto-focus performs well , but i love having the 12 optional scene modes - they are dummy-proof , and correspond to many situations in which i would actually seek to use the camera .	1
accessing files by artist and album ( i mostly look things up by artist ) is easy and intuitive .	1
we lysol the champ every time we change the bag out and have not had any problems .	1
turn the camera on while pressing the button ( or is it the menu button ? . i have to check again = ) ) and it 'l show you the time and date .	1
for those of us that like to tinker , i think creative offers some advantages .	1
other mp3 players won 't give you the sonic clarity of the zen at this compression level , so i imagine they won 't at lower ones , either .	1
well , it was nice while it lasted .	1
its just as fast as the included creative software , but much less invasive , and overall better looking .	1
update : january 27th 2004 - the second one crapped out only after a week - dont buy this product ! .	0
software definitely sucks , hangs up my notebook about half the time , but i do n 't mind buying notmad .	0
the creative zen micro is a zen micro killer , not an ipod killer .	0
since then , i have not found one major problem with it .	1
just follow the instructions carefully , it 's all based on a cd that has everything you need to get you up and running in no time .	1
no in box accessories -- an arm strap , belt strap , case , or anything would be nice , but nope . . . moveable parts -- this makes me almost want to keep my 3rd gen over a 4th ; . with moveable parts , its easy to damage an ipod at a gym , so this is for more casual listeners ; . note the ipod mini doesn 't have moveable parts and is made of titanium .	0
if you want to rename a cd title that you have already transferred , you will become frustrated quite quickly .	0
all-in-all , its good enough for its price as long as it doesnt break again due to normal use .	1
it would either not play the song at all , or skip wildly , no matter that the unit was resting on my desk .	0
but it ; . you won 't regret it .	1
besides the one problem , this machine is amazing ! .	1
have used it frequently and have had no problems .	1
as of october , 2004 , these products are not working and i 'm ready to demand a refund from symantec .	0
the diaper champ is the best ! .	1
however the main reason i am not satisfied with this product is the fact that it will lock up at odd times .	0
my biggest concern is that i have found nokia phones lower quality construction to lead to lower prices , but they also don 't last as long .	0
too costly and not efficient if you ask me ! .	0
i discovered that the camera has a manual mode that gives you total control over exposure , white balance , flash ( red eye , person against bright background , flash on , flash off , flash automatic ) .	1
the zennx will keep running for the price of a replacement battery , just like any other battery-powered appliance .	1
b ) the screen is hard to read -- the cover hides it an already annoying poorly lit display	0
the sd500 has only been in my possession for a little over 3 months , and the lcd has been broken twice .	0
despite the things that i have listed so far , i could live with this item since it saves me from lugging a cd case to work , to the gym , in the car , etc . .	1
. images taken indoor were n 't so clear .	0
fm tuner & microphone : having a tuner in the player is a blessing .	1
another problem i had with this camera was the zoom function .	0
3/4 way through the first disk we played on it ( naturally on 31 days after purchase ) the dvd player froze .	0
plusses are the easy to remove battery and the terrific sound produced by the nomad .	1
took me a few tries to get use to the navigation , but it 's a very user friendly player imo .	1
i 've searched the program and their online tech support ( worthless ) and have found no solutions .	0
while the software may not be as easy as i-tunes , it is not difficult to use by any stretch .	0
sure , this thing is definitely more cost-effective than an ipod .	1
the player looks great , feels great , and sounds great .	1
huge storage space , i loaded my entire collection of music , which isnt that much , 400 songs , and still have 26 gb , out of the 28 provided to you .	1
the movie mode can only record a max of 30 seconds at 160x120 per clip and a max of 4 seconds at 640x480 .	0
i take a lot of pictures and this camera is my first choice .	1
the price compared to the ipod is great .	1
this phone has a very cool and useful feature -- the speakerphone .	1
the setup process for the nomad is infuriating , and the interface with the player is sub-par .	0
the bass treble the sound detail is aw some .	1
this router was a huge disappointment .	0
this player seems to work fine with everything else .	1
i occasionally flip songs while working out as i accidently hit the pad even lightly ( yes i have it in maximum desensitized mode ) .	0
probably a great phone overall , and perhaps mine just has bugs .	1
possibly the biggest advantage this player has ( if price was n 't enough ) is the fact that the user can replace the battery him / herself by opening the lid and popping in the new battery .	1
i get to chapter 34 and everything freezes ! .	0
they have the worst service of any of the major companies .	0
not only is it much more cost effective ( you can use regular trash bags rather than refills at $5 a pop ) , it is easier to use and clean , and has a larger capacity .	1
i purchased this over the ipod mini because it had several nice features : extra 1g storage , wma support , replaceable battery , and especially that it wasn 't an apple product with their proprietary architecture .	1
nokia was my first non flip phone , and i 'm glad i decided to go with them .	1
i have the software working fine now and the mp3 player is fantastic .	1
all-in-all , i believe this is arguably the best non-slr digital camera on the market .	1
reliability & build i dropped the player once from about 4 ft , and it fell hard , but kept on playing .	1
yes , there is a belt clip , but that doesn 't hold the extra battery and usb cable .	0
dont rely on t-mobile rebates .	0
my only complaint and the reason i gave it 4 stars instead of 5 is that the on-camera controls aren 't as intuitive as they should be .	0
diaper champ is by far the best diaper pail ! .	1
this is by far the nicest one , in so many ways .	1
"20 gb or 40 gb ? . the pros of the 40 gb : comes with a "" dock station "" and double storage space ( 10 , 000 songs ) ."	1
the player hangs up on file transfer every once-in-a-while , prompting a reset .	0
this is a great diaper pail .	1
for more than a year , and it is totally reliable .	1
it plays everything , even vcd 's .	1
overall , i 'm giving this 5 stars as i 've seen nothing of the problems people have repeatedly cried havoc over , but as i 've only had the player for a while i leave room for doubt if the headphone jack , hissing , or scroll wheel problems show up with me too .	1
video output stopped working .	0
ball metaphor : i was hoping creative hit a home run here , and i think the zen micro is more like a stand-up double .	1
this camera is ideal for people who want more power , but do n 't want to spend 1000s dollars on a camera .	1
the entire unit was poorly crafted .	0
i have overall been disappointed with nokia in the past , finding that samsung and motorola tended to have better quality phones .	0
i 'll be getting a second one for my router table ! .	1
the only free help you get is in renewing your subscription ! .	1
this is an excellent player , especially for the price , with features that are comparable to and even excel the ipod .	1
even during the firmware updates my roommates did not loose wireless connectivity .	1
for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised .	1
i 'm not willing to accept shoddy construction on something i paid over 250 dollars for .	0
you can use the ob ex file transfer service with bluetooth from linux ( kde-bluetooth provides a nice integration into conqueror for this ) for sending files to the phone .	1
like it 's predecessor , the quickly revised nx , this player boasts a decent size and weight , a relatively-intuitive navigational system that categorizes based on id3 tags , and excellent sound ( widely known to be better than ipod - not surprising considering the number of years creative has been in the audio peripheral business ) .	1
i must say , i think this is the coolest camera i 've ever owned ! .	1
my first impression was positive .	1
surfing the web on it is nice as well , i just wish there were more wap pages available .	1
after using it , i found the size to be perfect for carrying in a pocket .	1
the screen 's large and easily read .	1
the scroll button is overly sensitive at times ; . not sensitive enough at others .	0
5 . the camera installed on this phone is awesome .	1
it has a beautiful design , lots of features , very easy to use , very configurable and customizable , and the battery duration is amazing ! .	1
scroll button - the scroll wheel was a nice idea to keep less clutter , but the button would sometimes get stuck or keep scrolling .	0
i tried e-mailing apex and they come back saying undeliverable .	0
respectable , solid , but not awe-inspiring .	0
also , you can store data on it , which is a plus . for all you people who want to buy an ipod just to say you have an ipod , do n 't bother , this is a much better buy .	1
works great ! . ! . ! . ! .	1
the color screen makes this free-after-rebates phone shine bright , and commands are very responsive .	1
my brother had an old linksys b band wireless router in his home and it was like magic .	1
this phone is fantastic .	1
the darn thing works as promised and it 's amazingly cheap too .	1
there was occasionally a lip-sync issue ( the lips were n 't moving in time to the dialog ) .	0
second , the menu system and controls are poorly designed .	0
they 're pretty comfortable , stay in place and deliver a decent audio quality .	1
shortly after i brought it , the plunging shafts started sticking .	0
small size .	1
the ones i 've kept ( porter cables , dew alts , bosch , and this hitachi ) have proven their worth over the years , however , when i need a real workhorse , i grab this router .	1
yet after ensuring that all the id3 tags are in order ( with the software which is actually not as bad as people make it out ) it actually turns out to be really handy .	1
i also liked the fact that you can save custom playlist you made on the player not just the computer ! .	1
this product is by far the best broadband router on the market , i bought this to replace one of those linksys instant wireless b routers , worked great for about a year .	1
software - music match jukebox is n 't the greatest , the search function is n 't fast even when accessing it with the hot key shortcut .	0
the hard case they give with it must work well .	1
now there is one more complaint i have about the g3 and that is the software that comes with it for processing raw images ( i only shoot in raw image mode and the first thing i did was replace the 32 mbyte cf with a 512 mbyte cf , which gives me 130 raw images , as opposed to 7 ! .	0
who knows how many uses you 'll get out of it before it craps out , but it probably will .	0
the nokia 660 runs the symbian os , which works pretty well for most standard phone fare , most of the stuff is not that intuitive , but if you actually learn how to use it all , there 's plenty of neat tie-ins .	1
"the fact that the "" 0 "" key is the space key for text input is a bit confusing , as many phones use the "" # "" key instead ."	0
after multiple tries , one of the disks was finally recognized but video was poor and features not available .	0
without any tweaking at all , if the exposure is accurate , the colors are as realistic as ive ever seen produced by film , and this is a raw image ! .	1
1 ) price / gb of storage	1
i don 't know why cnet says there is a problem with focus , i have all my pictures sharp and high quality .	1
customer service : awful . listen to this one , remember the battery statement i made earlier .	0
"i know the saying is "" you get what you pay for "" but at this stage of game dvd players must have better quality than this - there is no excuse ."	0
for a price that 's still less than even the lowest level ipod i was able to get this 40gb monster , and the best part is it works as great as it was advertised to and then some .	1
the quick sync is n 't any good because it either needs to be configured properly or just is n 't very useful .	0
despite its being slightly larger than the ipod , i must say i was surprised to see how small it was when i unwrapped the box ! .	1
iriver has a better fm receiver built in , but the drawback to iriver products is they are flimsy and poorly constructed .	0
"we tried the "" finding memo "" dvd and when we got to ~ chapter 28 , the frames started to freeze for no reason ."	0
1 no direct firewire to the camera .	0
personally , i am very pleased with the diaper champ .	1
*	0
bought the 30gb xtra a couple of weeks ago , and so far it has been excellent .	1
this camera also has a great feel and weight to it .	1
in minutes i was easily navigating through the menus .	1
i selected the 4300 right away and have gotten high quality pictures every time .	1
and i can 't warn you enough to stay away from norton ! . ! .	0
i have ripped over 100 songs from my cd collection and it was so easy and fast , and they all sound great .	1
the free ( i didnt know they still did that ) carrying case is really protective , and to me its the only accessory you need ( except good headphones ) .	1
it 's not a listed feature but , the one thing that sold the unit is that it plays mpeg video .	1
it seems to be a little slow when identifying a new disc that 's inserted - maybe 10 seconds of wait .	0
but , for the money it is a good machine .	1
"the bottom line is "" phone is cool one - only for the moment , as its the latest phone in the market and has all the new features , but this will soon be displaced by upcoming newer phones "" ."	1
i got it working fast enough .	1
i use it for ripping cds , which it does a pretty good job of .	1
* removable battery	1
this is an excellent router for the price .	1
the player itself has all sorts of problems .	0
there are some features in the user interface that i find a little inconvenient .	0
i was able to take great photos of the 4th of july fire works , and got some amazing shots of the kids playing with sparklers .	1
the leather case it comes with is pretty nice , similar to a pda style case and does hold and protect it perfectly .	1
i love the slim design ; . the weight would only be an issue if it were bulky .	1
i was looking for a phone which synced with mac osx using bluetooth , had decent battery life , could check email , had good reception , nice screen size and was durable ( i break often break small gadgets )	1
most of the other players i checked dont have user serviceable battery .	1
firewire & usb2 . 0 -- for those fortunate enough to have firewire400 , your in for a real treat with auto sync .	1
* software is absolutely terrible :	0
the only problem is that occasionally the joystick does start to dig into your thumb while gaming .	0
to my ears , a 160 kbps wma file sounds just as good as the source cd , and the zen xtra sounds just as good as a portable cd player .	1
we are overall pleased with product .	1
this way i never have to be ripped off by the carrier for stupid ringtones , i can get whatever i want .	1
aside from a 6mb++ built-in phone memory , there 's a 32mb mmc card that goes with it ! .	1
it would have been much nicer if it had a window so you could see the screen , and if the button did n 't cover up the ac jack .	0
i thought it was kind of steeply priced at that time .	0
all you have to do is click one button on the router configuration window and the router automatically senses the devices and configures the network .	1
e ) the case is too small -- it took me like a half hour just to get this monstrosity to fit in its cage	0
i have stored 40 audio cds and i still have close to 2 . 8 gb free .	1
"difficult navigation - i wo n 't necessarily say "" difficult , "" but i do n 't enjoy the scroll wheel to navigate ."	0
"the "" movies "" last about 5 seconds ."	0
the soft start is a tremendous help for this type of operation .	1
it also works just fine for international calls .	1
the two-times optical zoom operates smoothly and quietly , and lo and behold , a two-piece shutter-like cap automatically slides closed over the lens when you turn the camera off .	1
gets nice sound too .	1
love the speaker phone .	1
we resorted to using small plastic bags to store the dirty diapers and dumping them in a trash can and using the diaper champ for wet diapers only .	0
it all sounds great too .	1
when the player was working it was great , but .	0
and with usb 2 . 0 , transferring music to your player is incredibly easy .	1
the other thing i do n 't like about this 2600 is that it makes the color look over saturated .	0
i 've had this thing for less than a month , treated it quite well , never dropped it , and the headphone jack is all screwed up .	0
3 ) the case hides the display - you have to open it to see what you are doing .	0
sound : this is where i love zen the most .	1
anyway , my wife got this for me for my birthday and i love the thing .	1
it is more than 90 days and it does not show the picture no matter what i do .	0
in the hands of someone who does n 't , it will yield good results on idiot program / auto mode .	1
and so far , i have been very , very happy with my zen micro .	1
if compact size is your highest priority in a 2-megapixel camera , the canon powershot s100 digital elph is a standout choice and aptly named for its diminutive design .	1
to install that version you have to uninstall from the window registery anything called symantec or nortron , . . . also from the common files in the program folder the symantec folder has to be deleted .	0
canon 's optics are better and i believe their processing algorithms are also better .	1
night mode is clear as day .	1
i 've have many nokia 's and while this is the best for features , it 's the worst as a phone .	0
i try navigating using the player 's built in menu , and it still would n 't work ! .	0
having usb 2 . 0 makes for very fast transfers .	1
the dual antenna is a plus and the design is slick .	1
its well made and user friendly .	1
with the enormous numbers of diapers that you go through with a newborn , it was great how easy it was to dispose of the dirty ones .	1
as a loyal customer of norton/symantec products , i purchased internet security 2004 as a software firewall and could not be any more dissatisfied with the product ( and hence the one star rating ) .	0
i downloaded the new firmware which was supposed to take care of the problem , but it hasn 't worked .	0
another reason i got it is because you can put wma files on it .	1
a ) the picture quality ( color and sharpness of focusing ) are so great , it completely eliminated my doubt about digital imaging -- - how could one eat rice one grain at a time : - ) )	1
"at first i thought it is only a isolated incident , but i was proven wrong when the player would not read my "" alias "" dvds as well ."	0
the zen is an outstanding way to shuttle music between sources , you can 't do this on the ipod ( except for a cumbersome work-around using the ipod as a hard drive instead of a player ) .	1
i 'd recommend this is you want to wireless network your laptop , but if you want to wirelessly network a couple desktops together you might want to wait until linksys improves their desktop software/hardware .	0
at the very least , a sturdier more protective carrying case would be nice .	0
bottom line : if you value excellent sound quality and the ability to use music subscription services , and are willing to deal with the possibility ( not the certainty ) of setup gremlins , by all means get the zen micro .	1
but be prepared to buy something else ( diaper genie ? . ) which can trap the odor better .	0
i tried the cd setup program without any luck .	0
fm receiver - it has none .	0
also , i have not had trouble reading svcds that i created and br mp3 cds ( my old apex ad-1200 had trouble with these ) .	1
the thought of not having to buy refills and just using regular bags is awesome ! .	1
further , the tech specs suggest that it has better audio quality than the ipod .	1
this is probably one of the few dvd players at $ 40 that can play almost everything you throw at it .	1
"the sound is great , the portability , etc . . . all the "" stuff "" you expect from a good mp-3 player , this zen micro has it ."	1
what really made this a mediocre mp3 player for me was the software .	0
i just purchased this player and i have to say that i love it .	1
7 ) some people have problems with the flip switch on the bottom that releases the player cover - has not been an issue for me and is immaterial if you use the case as the case covers the switch .	1
