document	label
this is a wonderful camera .	1
gets nice sound too .	1
if you can get one with all the accessories and a cheap extended warranty , this is the player to get ! . highly recommended .	1
it sure does ! .	1
i bought the player this week and i like it by far .	1
this camera is perfect for an enthusiastic amateur photographer .	1
this is the best purchase i 've made in a very long time .	1
for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised .	1
the fact that has an open-source firmware makes it a great option in my opinion .	1
i 've owned many norton products in my time , and for the most part , i 've been pleased with their performance .	1
"i particularly like the "" txt "" file which records all the control information for all the pictures you take ."	1
actually , the creative zen micro solves all that .	1
if i could , i 'd trade-up on my creative muvo2 and snag a zen micro tomorrow .	1
battery life is exceptional , lasting longer than the 8-10 hours that seem reasonable with most music players on the market .	1
video output stopped working .	0
for one thing , the diapers always get jammed in it .	0
the karma is only $5 more , it 's small , had a 20 gig drive and supports more formats including gog .	0
it practically plays almost everything you give it .	1
we lysol the champ every time we change the bag out and have not had any problems .	1
after installation , which was very simple . . . . i downloaded any updated software from the creative website , before i downloaded any music .	1
it 's so small .	1
because of it 's hidden features ( no macro vision , non-regional ) i keep this baby around to watch non-american region dvd 's .	1
camera is a paper weight .	1
night mode is clear as day .	1
they are a royal pain to install , and don 't function properly once finally installed -- if you can install them at all .	0
the problems i had installing norton extended way beyond what symantec should reasonably expect the public to deal with .	0
i say adequate because it was enough to get wireless working , but nowhere near enough instruction to do the proper configuration job that i could have done if so ! .	0
i would not be inclined to purchase an apex product again .	0
8 ) creative mediasource , although not as sleek looking as windows media player , is effective in organizing your collection and is linked to a good cb service ( gracenotes ) .	1
a larger memory card and extra battery are good things to buy .	0
well , i got my second player , and right out of the box it wasn 't working right and once again , after consulting customer se ! .	0
learning how to use it will not take very long .	1
- the top that covered the battery kept poping off without much of a touch near the bottom latch .	0
i 'm sure i don 't use it to the degree of some of the other purchasers , but i really like it ! .	1
it has a classic design yet looks hip .	1
i finally decided to purchase this player because it was compatible with napster 2 go . . . . which is a subscription service , allowing me to download as much music as i want for a $14 . 95 flat fee .	1
this process can be very annoying and unsafe when you are driving a stick shift on the highway .	0
this is an excellent router for the money .	1
i 've only had this camera for a few days , but it 's been great .	1
for last one month my rebate status showing me that my rebate is approved and check is delivered but still i am waiting for check .	0
tough as nails .	1
the phone is sturdy .	1
"very good "" every day "" camera . fits nicely in the pocket of my jeans and takes quality photos ."	1
the installation software cd crashed repeatedly .	0
also , very light and portable .	1
another irrigation is that if you hold the scroll button down for too long , it keeps going past the song you may have wanted to stop on .	0
this phone has a very cool and useful feature -- the speakerphone .	1
i did not conduct a rigorous test , but just took some identical shots in identical lighting with both cameras , and the canon won hands down .	1
if you strictly use the lcd and not the view finder , i highly recommend the camera .	1
6- small but very clear tft screen .	1
download it fast to your computer	1
this time , it started the installation process , then i left for work . i think it will work . i hope it will work .	0
the ! . sound quality is great .	1
( we wrap them nice and tight ) *we use our regular kitchen trash bags -- cheap ! .	1
the battery is alot better than most of the phones out there .	1
ks almost without fail , no matter what your taste in music is : from relaxation music to hard rock , to hip hop , to korean and japanese , to afro-cuban and salsa , jazz , blues , country and pop , this feature performs well .	1
this phone is not suitable for fast people , maybe only for old people .	0
it offers way more features than i need but the ones i use work well .	1
excellent sound i mean the player has juice .	1
built like a tank , yet nimble enough to be comfortably used with the leigh dovetail jig .	1
i guess the two antennae help with that besides making it look cooler .	1
it uses the extend able mmc memory , it is perfect for storing videos , pictures and mp3s .	1
i couldn 't believe what i had been missing .	1
they were easy to setup with plenty of power to hog through anything i have encountered .	1
we tried it out christmas night and it worked great .	1
i am now staring at an array of stuff including zen micro player , stereo earbud headphones , a rechargeable lithium-ion battery , an ac/dc power adapter , a usb 2 . 0 cable , a belt-clip , a stand , a stylish cloth pouch , an installation cd , a quick-start guide , and creative mediasource software .	1
i work on word , explorer , netscape , acrobat reader , photoshop at same time ( meaning using a lot of memory ) , but still dont see a problem with computer ( getting slow or crashing ) .	1
the software , mediasource , can not work on my pc . ( laptop , intel p4-2 . 0 , xp os ) .	0
on the downside , i think the interface takes some getting used to and the zen software ! .	0
awesome camera with huge print quality in a tiny package .	1
"the headphones which came with it are mediocre at best but what can you expect from a set of "" ear buds "" ."	0
works great , no odor , and uses regular bags .	1
i find this to be a great feature .	1
its steel backing picks up fingerprints and scratches easily , not great from a cosmetic standpoint .	0
software definitely sucks , hangs up my notebook about half the time , but i do n 't mind buying notmad .	0
but this camera is great ! .	1
a great camera , but here are some points which i don 't notice in most of the reviews here , which may be of concern especially to the more advanced amatuer :	1
also , for those that complain that the diaper champ isn 't as effective as time passes , keep the following in mind : as babies get older , their diets changes ( aka solid foods ! . ) and so does the smell of their diapers ! .	0
i didnt get ipod because i dont especially like itunes ( no music i want , but thats just me ) and the creative product was cheaper ; . and i needed to be able to use wma files .	1
it would only transfer 30 or so songs , and then come up with an error .	0
unfortunately , the player would not read any of my region one dvds . even though they were not damaged in any way .	0
pros . 1 . speed 2 . signal strength 3 . advanced configuration options	1
this product is too fragile for normal use .	0
in addition , i don 't believe that it is odorless .	0
diaper champ is by far the best diaper pail ! .	1
can 't beat carrying 500-cd collection with me wherever i go .	1
this player is not worth any price and i recommend that you do n 't purchase it .	0
great screen and great sound .	1
the infrared is a blessing if you have a previous nokia and want to transfer your old phone book to this phone , saved me hours of re-entering my numbers .	1
1 ) player is not plug and play - need to install nomad explorer first and mediasource to transfer files and i had to be patient as i was used to winxp detecting the player and dragging and dropping the music files into it .	0
we also had a problem with diaper wipes getting caught when the top was flipped .	0
finally you will read a post somewhere that all codes are useless for the apex 2600 .	0
it is buggy , slow and basically frustrates the heck out of the user .	0
apex sucks ! .	0
many have complained about the software included but in my opinion it 's easy to use and effective .	1
2- it is bulky and the small buttons on the sides are sloppy to use .	0
5 stars all the way ! .	1
battery life is good for a phone of this size .	1
there is no fm tuner , while there is no fm tuner on the creative zen ( on the micro version of the zen there is a tuner ) , the iriver h10-20gb , the rio karma , and the audio x5 have fm tuners .	0
you do not have to waste money or time trying to purchase special bags for the champ .	1
no one has ever come to my house and noticed 'diaper odor . '	1
slow-syncro flash , macro/infinity mode , etc .	1
what the hell is wrong with this thing .	0
that said , i am disappointed in the plunging mechanism .	0
they are not wow able good .	0
cons - difficult to open to change bag-twice my bags caught on a sharp edge inside and snagged as i was pulling out-leaving dirty diapers all over the floor .	0
even though i never ventured into the cloth land , i was very impressed by how well this works at keeping diapers and their accompanying odor in the pail and out of our life ! .	1
overall it is the best camera on the market .	1
i occasionally flip songs while working out as i accidently hit the pad even lightly ( yes i have it in maximum desensitized mode ) .	0
after considering my needs further and researching the marketplace , i decided on the s100 .	1
great features . . .	1
i am a big fan of itunes , simply because it is terribly fast and convenient - if you are buying the songs from the itunes site .	1
while i 'm not too keen on their customer service ( none of the products i have from creative have given me issues ) , i can definitely recommend the zen micro for the simple fact that it does exactly what it is supposed to do and more . . . without needing any of the extra hype except word of mouth .	1
handset quality is great , as is the speakerphone quality and the headset audio quality .	1
8- buttons are little , but if you have steady fingers and deal ed with a casio worst calculator watch , you can deal with almost anything .	0
"big lcd screen - at least for me , 2 "" is enough"	1
next , the big reason not to buy any norton product : if there 's a problem with it , norton charges $30 to even tell them about it .	0
i had never liked the idea of the diaper genie because of the refills .	0
there is a clock , and date , which can get helpful .	1
i did n 't think i would find this quality and ease of use for under $ 1500 - i 'm thrilled with my purchase ! .	1
i have had the phone for 1 week , the signal quality has been great in the detroit area ( suburbs ) and in my recent road trip between detroit and northern kentucky ( cincinnati ) i experienced perfect signal and reception along i-75 , far superior to at &#38 ; . t 's which does not work along several long stretches on that same route .	1
and so far , i 've been very pleased .	1
the zen plays mp3 , wma and wave formats , which makes it more versatile than the ipod .	1
the sound is incredible ; . very clean , very wide dynamic range of bass , midas and highs , and can be very loud if i turn it up full blast .	1
the instructions would benefit from some improvement and it would help if the rp ms of the speed settings were mentioned .	0
the karma doesn 't look as sexy but it 's interface is very efficiently designed .	0
i called apex 's support number numerous times but it just kept ringing .	0
apex 's website is down and they wo n 't answer their phone .	0
sometimes , it needs few minutes to open an application .	0
there is no way you can talk with customer care about this .	0
the product has worked perfectly for me on my xp .	1
when i hooked it up it only produced sound - a cd played fine , but with a dvd i only got the audio - no picture ! .	0
i connected my camera to the tv and played some video clips and for a digital camera to take such good quality clips , i give it 5/5 stars = ) oh and btw , while you take video clips , you can zoom it too ! . ( digital zoom only though ) . . . but still . . . ( my old one can 't do that . . . you have to zoom it first if you want then take the video clip . )	1
in minutes i was easily navigating through the menus .	1
the leather case it comes with is pretty nice , similar to a pda style case and does hold and protect it perfectly .	1
i prefer things that are simple .	1
the nokia 6600 is a great phone , good games , good camera .	1
while i had the phone , the positive features were : good sound quality and an excellent fm phone and earpiece .	1
however , the creative software is not real intuitive .	0
some more manual control would have been nice .	0
whatever . . . on to the negatives : -touchy about charging . . . you can damage the battery and seriously decrease it 's life if you don 't upgrade the firmware or dont ' heed the advice to always plug in the player side of the cord before plugging in the outlet side .	0
the zen is an outstanding way to shuttle music between sources , you can 't do this on the ipod ( except for a cumbersome work-around using the ipod as a hard drive instead of a player ) .	1
and for those that are int rested the recharger works anywhere in the world ( and is quite small ) .	1
it sounds decent , but i would estimate you get maybe 80 % of the quality that you would from a true line out jack .	0
works pretty well .	1
"the only thing i would complain about the zen xtra is that the controls are n 't as easy as the ipod 's , or as "" sexy "" looking ."	0
camera quality isn 't bad for the low resolution .	1
again , the headphone jack on this thing is garbage .	0
i also own a canon digital rebel and i agree that the advanced controls on the sd500 are not as robust , but overall picture quality goes head-to-head with the digital rebel .	0
it is slow to initially start up , but once it 's turned on , i 've never had any complaints about the speed .	1
i found it intuitive to use ( i did n 't read any documentation for it and was using it successfully within a few minutes ) .	1
this thing seriously is a good player though .	1
i tried to do this by instinct and it 's not intuitive unless you are a network geek .	0
i got it to use with the new $5-per-month service from yahoo ( music unlimited , ) and despite the above issues , i love it .	1
battery life keeps improving on the ipod , and a new ipod will give you up to twelve hours of play time , per charge .	1
freebies you get : a cradle with detachable stand and belt clip , some thing very handy and useful .	1
"as one other reviewer pointed out , it does occasionally take a little effort to push down the "" plunger "" to get the diapers in the pail , even though upon inspection the bag doesn 't really look full ."	0
i thought the software was decent enough - it was n 't complicated to learn at all .	1
apart from speed , the signal is consistent and works without interruptions , etc .	1
"it would just spin up and stop , and display "" no disc "" ."	0
it it is a bit heavy for hand held work , but any router this size will be .	0
i love the bluetooth ; . easy to use with a wireless abra headset .	1
"my sd500 focuses flawlessly , does not "" whine "" during video , and my pictures are razor sharp ."	1
this is due to the unusually slow autofocus system .	0
"you can "" disable "" some of the individual components , but don 't be fooled -- they 're still there and running ."	0
so for the money it costs for one of those top-of-the-line models i 've got a good router & a nice table to put it in & i like that .	1
we just buy the smaller bags that come like 250 to a roll and are scented and they are like $6 . 00 and they work great .	1
always carried it in a case in by briefcase but one day the hard drive just zapped .	0
have had the nokia 6600 for a year now and am generally very happy with it and with t-mobile .	1
another thing you should know , the metal on the flip side of the ipod is very tacky , and scratches very easily .	0
1 . record around 1 hour of video with phillips camcorder pro .	1
even viewed cds full of jogs .	1
the nikon coolpix 4300 is wonderful -- easy to use , high quality , and compact in size .	1
i finally got a free support number for norton through my usp support staff , but waited an hour or more for a voice .	0
the device looks very cool , i think ( exactly as the photos promise ) , it 's comfortable and lightweight in my jacket pocket , and the interface and controls are easy enough to navigate after a bit of practice .	1
after consulting with creative 's customer support , they determined that the hard drive was broken and the only recourse was to send it in for repair , which would cost me $40 , since it 's past the 90 day warranty ( pretty short warranty ) .	0
it 's small , light and nice looking and the display is decent as well .	1
this one is really great .	1
i have set up it 's pda features with avaunt . com where you can download info from sites like weather , map quest maps/directions into it , which is great .	1
3 ) with mediasource being so easy , i found no use for the bundled nomad explorer software .	0
the first night i got this phone i put it next to me when i went to bed just to listen to my favorite music station and the handset itself doesnt weight anything its too light and feel so comfy with it .	1
"while i was trying to play half life 2 it started popping up with "" alerts "" every twenty seconds ( literally ) , warning me my antivirus protection was off ."	0
but about 25 % of dvd 's i 've played on it have a problem , when watching a movie the picture will freeze , but the dvd still plays , and eventually the picture kicks back in after skipping a few moments .	0
i simply hate symantec . i swear , if i could have physically ripped that software out of my computer with my bare , bleeding hands , i would have .	0
this phone is fantastic .	1
all in all i am pleased with the router .	1
finding all the albums , songs etc is much easier than you would think it would be even if you have 20 gig ( well 18 gig ) worth of music .	1
the compact digital camera is especially useful if you have little children around and you can always take the camera with you and take many pictures of them .	1
anyway , this player is a great deal and i really love it .	1
imagine my disappointment , though , when the zen micro proved able to play only the mega-strongest fm signals in my area .	0
it 's running great for all the dvds i have and rented .	1
t-mobile was a pretty good server .	1
overall , if you know what basic steps to take , it was not difficult to connect , and the s/w worked well to connect .	1
i love this player .	1
3 ) joy stick for eazy navigation , 35mb memory card to store the pictures and stuff .	1
i sent creative customer service 3 emails in which they did not help me one bit and don 't seem to even want to help .	0
1 ) the champ is easy to use .	1
not only is it much more cost effective ( you can use regular trash bags rather than refills at $5 a pop ) , it is easier to use and clean , and has a larger capacity .	1
apparently , t-mobile is heavily back-logged and can 't keep up with demands .	0
4mp , 4x optical zoom , takes absolutely beautiful photos with detail that challenges all of the above 5mp cameras , easy to understand and use ( has a great swivel lcd screen ) , a lot of features and add-on options , comes with great software ( not to be overlooked ) , and last but by far not least , received my fiance 's stamp of approval ( two thumbs up ! . )	1
my favorite features , although there are many , are the speaker phone , the radio and the infrared .	1
you can 't do that with a sony t610 ( which i traded for a 6600 ) .	0
this camera has none of these flaws and will be something you 'll use all the time .	1
its not a perfect system but its a very good one .	1
the phone must be shut down & taken apart to change the memory card . . . and turning the phone back on takes a little while .	0
overall the nikon 4300 is a very dependable , robust , and useful little camera .	1
since zen does not have an external antenna it has some problems catching weak signals but it works .	0
i did like the heft of the machine .	1
in other words , the zen is not a convenient data storage device ; . only buy the capacity you need for your music collection ( see point 1 . for some sizing information ) .	0
not only is it functional and runs super smooth & fast , but it is also eye candy .	1
- this did not feel like quality construction and i was n 't sure how long it would last .	0
the diaper champ couldn 't be easier to use .	1
i love this camera .	1
i just replaced my old linksys router with this one , turned everything on in the right order , and it was up and running with no problems .	1
no down time , great signal strength .	1
the setup was very easy .	1
i have been absolutely , completely satisfied with the product and its capabilities .	1
for those of us that like to tinker , i think creative offers some advantages .	1
the picture quality of this camera is outstanding ( taking its ' size and price into consideration ) .	1
the zen has minimal stoppage between tracks ; . when listening to music that continues from one track to the next the gap is just a hesitation - a slightly audible click ; . if i am not listening for the progress from one track to the next i do n 't even notice the click .	1
navigation is so smooth and finding files is a cinch .	1
i ended up buying one for upstairs and one for downstairs because it works so well and because i change him so often downstairs .	1
i have to say that i am very happy with it so far .	1
great phone . . .	1
within a year , there are problems with my menu dial knob .	0
to install that version you have to uninstall from the window registery anything called symantec or nortron , . . . also from the common files in the program folder the symantec folder has to be deleted .	0
white earbuds ( i replaced those with some shire headphones , big difference ) , a case , a stand , a clip ( which doesn 't really work ) , and a nice little zen micro bag .	1
the volume level of the phone is not all that good .	0
regarding pc software support nokia suite does not work with some versions of xp as i tried to connect my phone via infrared port on my laptop .	0
i was more excited about this player upon opening than i was about the nomad .	1
i must have gotten a good one .	1
power for the tech-savvy , ease of use for the less fortunate .	1
the setup and transfer process was cake for me .	1
i wanted standard memory expansion ( cf cards ) , macro mode , and if possible , a waterproof housing ( for kayaking ) .	1
unfortunately , this digital moment-capturing device called the g3 sometimes captures the moment after the one you wanted .	0
it seemed as if we were emoting the pail everyday and it was in no way odorless .	0
the scroll wheel is finicky ; . it works most of the time but there is a learning curve for pressing it just right ; . new users say they have 50 % - 75 % success rate ; . some find it so frustrating that they just return the device .	0
limitations : - not a lot of original accessories like the ipod .	0
sound quality : the ipod 's sound quality is pretty good .	1
update : january 27th 2004 - the second one crapped out only after a week - dont buy this product ! .	0
cons : no am/fm radio tuner -- something a large number of compete tors are doing	0
the depth adjustment and bit changing is much easier on the m12v than it was on my old router .	1
what got me to buy was the reviewer that said it would play dvd-rs fill of files ( e . , mp3s ) .	1
the zen was an impressive purchase and i would highly recommend it to anyone using napster .	1
the battery recharges raul fast and the recharger thingy that comes with is real nice .	1
with the enormous numbers of diapers that you go through with a newborn , it was great how easy it was to dispose of the dirty ones .	1
have used it frequently and have had no problems .	1
the sound quality with jazz and pop music is equally superior .	1
once again it won 't reinstall , even with online and email assistance from symantect technicians .	0
some dvd 's i rented would not play .	0
10 great price for all the features .	1
canon 's g3 does it consistently .	0
very sleek & stylish as well as the screen options and visuals it has .	1
it 's still one of the smallest 2mp digital cameras on the market , and absolutely one of the best-built most stylish cameras ever .	1
the 30gb zen xtra rocks my socks , spills my beer , but does n 't wash my car .	1
. itunes -- this is a love-hate relationship program ; . usually people with mac like this program than people with a pc , but depending on your computer expertise , this could be a difficult program to use , and it is required for an ipod .	1
when taking pictures of people , however , it shows every flaw in the subject 's skin .	0
especially the lcd is big and the camera quality is among the very best around .	1
both the antivirus and firewall are integrated into one piece of software and they update together .	1
* eax equalizer accentuates diminished quality of mp3 files .	0
i love the quality of the pictures .	1
"seems the "" program scan "" feature did not find the exe file for outlook ! ."	0
my gut tells me the nomad will in the long run be , at best , a 40gb portable hard drive , albeit one on which i can 't create folders , or , at worst , a very expensive lesson in companies never to buy products from again ( i have their audigy sound card and find it in many ways equally frustrating ) .	0
whether you 're taking a brisk jog , waiting for a bus or just having lunch at the park , you 'll be glad you had the fm radio .	1
the number buttons are crammed into a 3x4cm area , the fonts are small , the interface is too convoluted and frustrating , it 's not that customizable as well .	0
i still have my s70 because i like the wider lens sometimes , but in general , if you are looking for a small camera with the whole package , the sd500 is the only one you should buy .	1
1 ) price / gb of storage	1
sound - excellent polyphonic ringing tones are very nice ( check cons ) it also doubles as a radio , which is a nice feature when you are bored .	1
the headphone jack gave out after only a couple weeks of use , and the stock earbuds were replaced same day with some high end sony 's i 'd been having .	0
- the battery life leaves a lot to be desired .	0
i wash ours out with lysol each time i empty it , and that helps , but when its hot out- well , just be prepared .	0
oh . . . and file transfers are fast & easy .	1
it just tells you to start disconnecting and attaching cables without any input as to whether your current setup includes a pre-existing router ( mine does ) , without any clarity as to whether you should be running the wizard on a hard-wired pc or a wireless equipped pc .	0
you can adjust the volume to be heard anywhere or so that it does n 't make that big of a disturbance .	1
noiseless , lightweight and oh yeah .	1
minor complaints : 1 ) even though the music is sorted via id3 tag on the player , the option to search for music contained in a folder is unavailable .	0
the one and most major thing that i was disappointed with , in this player , is the battery life .	0
it is mindless to operate .	1
the controls are somewhat harder to use than the ipod , but i have gotten use to them , and even at the beginning did not think would justify the huge difference in price .	0
i got this phone yesterday and didn 't find any problems with it yet .	1
but it wouldn 't let me turn the av protection back on and it wouldn 't stop with the alerts .	0
the price is incredible with the bonus pack and hitachi 's $25 incentive ( you need the code -- -go to tool seeker . com and it tells you )	1
i think , apex is the best dvd player you can get for the price .	1
3 ) the case hides the display - you have to open it to see what you are doing .	0
the cons are n 't really a big deal to me . . . except one con that does annoy me is the way it stores files . . . no folder structure . . . and it 's based on the title of the songs . . . many of my songs where separated into folders ( on the pc ) . . . and a few had same titles . . . so i had to change the titles to make sure that i did n 't have any that might be the same as another .	0
the zen micro is near perfect .	1
its just as fast as the included creative software , but much less invasive , and overall better looking .	1
i think their antivirus software was one of , if not the best , on the	1
there isn 't much features on the ipod at all , except games .	0
am i ever glad that i decided on this camera ! .	1
user interface : the software is simple and straight forward .	1
while i would like to give it 3 . 5 stars instead of 4 , i gave it a 4 because it has run well for me during the time i have owned it .	1
i was an early purchaser of the wrt54g , and had a few problems with stability and speed - finally , the march 03 firmware update has resulted in an excellent product ! .	1
after 10 years , i now downloaded mccaffee 's product after calling their support . . . . they answered quickly , and for free , and were very helpful .	0
you indefinitely appreciate the small size .	1
after reading reviews of lcd problems , cracked , black blobs etc , i figured that it was probably a very limited problem .	0
5 ) its focusing system is also very flexible .	1
this is my first digital camera , and what a ' toy ' it is ! .	1
with this mp3 player you get much more memory for much less than an ipod .	1
"the possibilities with auto , manual , and the very helpful "" scene "" mode , which offers 11 optimized situational settings like portrait , landscape , beach / snow , sunset etc . , are endless ."	1
the player does seem to play dvds adequately enough .	1
too bad the product is cumbersome and intertwined trying to do so much at one time .	0
the software that comes with the digital elph is very nice and intuitive .	1
i thought this camera was awful and i did tons of research on cnet and other sites .	0
it holds plenty of songs .	1
the front door is miss aligned on my unit and you have to manually life it up just so slightly for the door to close , a very annoying thing after ah wile .	0
now it will not load any disk or just says that there is no disk .	0
however , the battery life is good enough you should n 't be overly concerned with turning this phone off .	1
the only disappointment so far has been battery life .	0
i had a sony ericsson t610 before this and the t610 is far inferior .	1
i must say , i think this is the coolest camera i 've ever owned ! .	1
but this by far is the best phone out there right now ! .	1
four megapixels is great .	1
i like the nomad 's color better , but it 's not terribly flashy .	1
i 'm sure you can read the specs above to see everything it does , but for me the best thing is that i can easily check my email , movie times , news , or any website with this phone .	1
i must say , this one is quite slow to open an application .	0
only downside is when taking pictures in low-light conditions without the flash .	0
on the whole , i 'm quite happy with the purchase .	1
as far as user interface is concerned , the best and easiest to use seems to be the one that comes with the player , 'creative mediasource organizer ' .	1
i also like the fact that you can edit your mp3 titles , etc .	1
the soft start is nice .	1
this is truly a clydesdale among the industry 3hp+ router workhorses .	1
i can keep one hand on my baby and dump the diaper at the same time , it is that simple .	1
crappy headphones .	0
there are instructions to encrypt your personal wireless network so no one else can end up hogging/stealing your bandwidth .	1
i use it for ripping cds , which it does a pretty good job of .	1
a ) feel cheap -- the plastic is feels like it would break very easily , and it definately wouldnt survive a drop	0
00% good though , and the zen does have a few drawbacks .	0
this is my first digital camera and i can say that i am quite impressed with the features that it has .	1
i am quite happy having over 10 gigs of music stored on this baby as well as a few gigs of media files in the data folder .	1
it 's easy to transfer , preview , and organize files .	1
i 'm amazed at the photo quality -- prints are indistinguishable from 35mm prints .	1
6 ) the phone is really wide , which seems to be a turnoff for many people , but the phone is actually easier to grip and feel more ergonomic .	1
reset the network , tried the connection , and it 's working like a charm .	1
"about the product : the zen micro is a sleek , stylish device that caters not just to "" hip "" youngsters but to people of all walks of life who like to listen on the go without having to worry frequently about battery life , size , or the "" awkward "" factor ."	1
i have it for a week now , and this camera has exceeded my expectations .	1
i wo n 't go into the details here , as the online sites ( steve's digicams , previews ) go into great depth in their reviews , but i am very pleased with the features , the speed , the picture quality , the flexibility , the automation , and the functional conveniences this camera offers .	1
owner 's manual has substandard troubleshooting guide .	1
i still have over 19gb left , and already have over 200 cd 's on it .	1
connect the player to your computer ( via usb ) , open up mediasource , and you can listen to your stored mp3s as they stream directly from the xtra ! .	1
it is amazing that the battery lasts so long when the phone is so small and light .	1
i enthusiastically recommend this camera .	1
this router was a huge disappointment .	0
it looks really sleek and stylish , and does everything it claims .	1
it 's great to switch to spot metering and actually see it working on the lcd screen .	1
the fm radio 's reception isn 't spectacular , but it will pick up the most powerful stations in any given metro area .	0
small size .	1
